window_centre_ms,movement_label,risk_class_archetype,imu_trunk_angle_peak,imu_trunk_angle_mean,imu_angvel_peak,imu_angvel_mean,imu_time_in_risk_zone,imu_time_high_velocity,imu_ldlj,imu_jerk_rms,imu_jerk_peak,imu_ldlj_multiaxis,imu_compensation_index,imu_lumbopelv_ratio,imu_pelvis_angle_peak,imu_pelvis_angle_mean,imu_lat_angle_peak,imu_lat_angle_mean,imu_l3_accel_tilt_peak,imu_l3_accel_tilt_mean,imu_l3_accel_tilt_range,risk_class_signal,risk_criteria,risk_clinical,risk_layman,risk_class_protocol,risk_class,emg_rms_LES,emg_rms_RES,emg_rms_LMF,emg_rms_RMF,emg_mav_LES,emg_mav_RES,emg_mav_LMF,emg_mav_RMF,emg_zcr_LES,emg_zcr_RES,emg_zcr_LMF,emg_zcr_RMF,emg_ai_ES,emg_ai_MF,emg_cai_ES,emg_cai_MF,imu_z_flex,imu_z_vel,imu_z_ldlj,emg_z_rms_r,emg_z_ar
11000.0,BASELINE_STATIC,0,3.595,1.160625,39.196400000000004,11.221908,0.0,0.0,-18.664063436070325,78407.06372540678,215954.99999999997,-17.24470115484531,0.5047636680953361,0.4909586610820527,1.807,0.55585,1.81,0.532005,,,,0,none,,,0,0,0.020521487933513938,0.021264416175155502,0.010350616057877212,0.01023683758796997,0.016676176699627055,0.016991961322346056,0.008117806314760152,0.0081992568424381,0.5864661654135338,0.5037593984962406,0.5388471177944862,0.5588972431077694,0.017779398519402318,-0.005526592645428624,0.9650623729557376,0.9890075654172631,-0.03196839782598874,-0.21639129893854775,-0.016586508560937293,-0.583448337452647,0.4643071370115798
12000.0,BASELINE_STATIC,0,3.595,1.14954,39.196400000000004,11.862421,0.0,0.0,-18.60006827760408,75865.64698215689,195469.5,-17.21254082731917,0.5075112564197917,0.49027353623094133,1.807,0.56396,1.882,0.53857,,,,0,none,,,0,0,0.02262762173452541,0.02351473305108487,0.011365239040206084,0.012059589096814762,0.018492391224709956,0.01856607595191726,0.008976855562900897,0.009667288055632297,0.5864661654135338,0.531328320802005,0.5764411027568922,0.5413533834586466,0.01922553195824563,0.029641628640652413,0.9622742340033271,0.9424234067152361,-0.03196839782598874,-0.21639129893854775,0.09393254810690849,-0.4884212801733069,0.5076877813479557
13000.0,BASELINE_STATIC,0,4.197,1.1518800000000002,37.790600000000005,10.879203000000002,0.0,0.0,-18.828566366299903,82022.32423329182,256657.50000000003,-16.73402333380949,0.48703409219139,0.5053643502294078,2.072,0.5877849999999999,1.882,0.527725,,,,0,none,,,0,0,0.027187909441873576,0.02589143749998636,0.012985562572026115,0.013890685136753615,0.02137906037507757,0.020655280843940034,0.010292253381844781,0.011146958664301009,0.581453634085213,0.568922305764411,0.5639097744360902,0.6015037593984962,-0.02442516753846454,0.03367741563238465,0.9523143938426377,0.9348396025238078,1.4186578954839661,-0.48023719778511925,-0.3006815729970858,-0.3880570904817775,-0.8017318192494821
14000.0,BASELINE_STATIC,0,4.197,1.144315,40.39460000000001,10.764416,0.0,0.005,-18.73824757710933,83842.66751667972,256657.50000000003,-16.80409091862111,0.4885392083615182,0.5073731544398455,2.072,0.583415,1.682,0.504775,,,,0,none,,,0,0,0.031317732087182845,0.02991674009178549,0.015363638627466295,0.015783001634912683,0.024916230489048067,0.02399101620140436,0.012266955138125058,0.012449410289680425,0.5864661654135338,0.5789473684210527,0.5639097744360902,0.5964912280701754,-0.02287913891545785,0.013464149067561649,0.95526521551761,0.9734294516881542,1.4186578954839661,0.008491441136828565,-0.14470184546833526,-0.21807540299183376,-0.7553545514074811
15000.0,BASELINE_STATIC,0,3.8760000000000003,1.17307,50.164199999999994,13.564612000000002,0.0,0.03,-18.47163723353128,91338.32691647028,267449.0,-16.937713079719337,0.46580821257303373,0.5013971854640474,2.386,0.60066,1.682,0.5289149999999999,,,,0,none,,,0,0,0.03282254223849043,0.03409639175583111,0.017019335590863785,0.017765456818463345,0.026436014384246528,0.027417061076761815,0.013853734571364473,0.014171488236676775,0.5889724310776943,0.5538847117794486,0.5989974937343359,0.5513784461152882,0.01903571143928819,0.02144963864724678,0.962639755946527,0.9580015737718532,0.6451511842671968,1.8420871826160303,0.31573179320572964,-0.04157581649563432,0.5019936066615412
16000.0,BASELINE_STATIC,0,3.6530000000000005,1.18098,50.164199999999994,13.382187000000002,0.0,0.025,-18.384552612237712,87282.03098075943,267449.0,-17.108765915215752,0.46134492160280643,0.5105217168398758,2.386,0.602125,1.654,0.57587,,,,0,none,,,0,0,0.03550430047036308,0.03635945003633443,0.018711330925813667,0.020467076166677325,0.028318012445928208,0.02961982059566429,0.015250881901791588,0.01642990558239007,0.5939849624060151,0.5588972431077694,0.5639097744360902,0.5639097744360902,0.011899595553277657,0.04481410478784289,0.9764806792974924,0.9142161182884438,0.10779293940321028,1.8420871826160303,0.4661261421894607,0.05398928864497351,0.2879267046183979
17000.0,BASELINE_STATIC,0,3.6530000000000005,1.0719,36.244800000000005,10.949290000000001,0.0,0.0,-18.753721529933486,76320.76924355191,240297.50000000003,-16.95533031120314,0.48281455520848493,0.5311657819272844,2.168,0.558985,1.689,0.5625199999999999,,,,0,none,,,0,0,0.03985328302438447,0.038838493486837544,0.02040453245776576,0.020961492353687817,0.031661011248347776,0.03093694176499127,0.01605525312664422,0.016661821093598313,0.5914786967418546,0.5764411027568922,0.5213032581453634,0.5463659147869674,-0.01289575077012284,0.013464187058357249,0.9745368647063274,0.9734293777120278,0.10779293940321028,-0.7703588299070644,-0.1714252212679355,0.15867508045002363,-0.45587609473672375
18000.0,BASELINE_STATIC,0,3.9619999999999997,1.11747,38.73259999999999,10.894538000000002,0.0,0.0,-18.44337081604932,69426.43029498024,213745.49999999994,-16.522207962977348,0.48687570401035696,0.5154486532650604,2.168,0.5743499999999999,1.782,0.5645950000000001,,,,0,none,,,0,0,0.045766780128333365,0.044193317521857324,0.022747194901226977,0.020995844214845464,0.036220662688387834,0.034877524495739484,0.01771318445705087,0.01694140802606813,0.5588972431077694,0.5739348370927319,0.5162907268170426,0.531328320802005,-0.0174906725045413,-0.04003724299389195,0.9656199845813068,0.9230080590601945,0.8523835118829032,-0.30343904960368034,0.36454763912840776,0.38480019897870144,-0.5937130744788736
19000.0,BASELINE_STATIC,0,3.9619999999999997,1.13968,39.2164,9.890159,0.0,0.0,-18.484238170200605,71695.95954466332,218050.5,-17.155374519161903,0.5141119824196333,0.4898747810351243,2.168,0.553065,1.942,0.6005199999999999,,,,0,none,,,0,0,0.052353195139848915,0.044810388793702215,0.0269084703309749,0.023017383909839265,0.041706246433209436,0.03568807254837354,0.021450740639138162,0.018686803764688134,0.568922305764411,0.5889724310776943,0.518796992481203,0.5363408521303258,-0.07762997247307309,-0.07793730283246089,0.8559246226329087,0.8553954805577884,0.8523835118829032,-0.21263762275635228,0.29397009017690207,0.41085807008221986,-2.3977523923582895
20000.0,BASELINE_STATIC,0,3.524,1.102045,39.726,10.487525,0.0,0.0,-18.61202275914278,77299.57406301635,218050.5,-16.46943996583896,0.5295154660931958,0.4648667939482754,2.168,0.51984,1.942,0.562605,,,,0,none,,,0,0,0.05322407625281308,0.048804976466362705,0.02814681931309625,0.02576241422400233,0.04254963778974751,0.038330783512826594,0.022808989646421945,0.020481649514932084,0.5639097744360902,0.5538847117794486,0.543859649122807,0.5614035087719298,-0.043312171079481446,-0.04422999424492001,0.9169717898820873,0.9152868726455179,-0.20305555202035266,-0.11699395363399302,0.07328726720949542,0.5795427187366387,-1.368298058011009
21000.0,BASELINE_STATIC,0,3.524,1.1612049999999998,39.726,11.387965999999999,0.0,0.0,-18.77076727078999,83892.001891852,214521.0,-16.656205798403246,0.537430386833594,0.4807072111274908,1.959,0.569595,2.499,0.53092,,,,0,none,,,0,0,0.053228110581383416,0.053411312723521925,0.02768575121112554,0.028137856389348834,0.041410151467223065,0.04286710951301414,0.022394982986836034,0.02234397765079385,0.506265664160401,0.518796992481203,0.5864661654135338,0.5639097744360902,0.0017179588604365839,0.00809881692811722,0.9965699749211027,0.9839324939338864,-0.20305555202035266,-0.11699395363399302,-0.200863060704788,0.7740604704538017,-0.017498748020063754
22000.0,BASELINE_STATIC,0,3.3609999999999998,1.137205,32.684400000000004,11.548769000000002,0.0,0.0,-19.246054911945123,87302.02965555125,208392.0,-16.765781286936694,0.5254131531519007,0.491566086737268,1.794,0.562765,2.499,0.5547300000000001,,,,0,none,,,0,0,0.05462894273166083,0.05918331895274726,0.029940272633264434,0.028155721152522878,0.043044140398673346,0.04695506048829541,0.02372048809683686,0.022193933096344435,0.5664160401002506,0.5614035087719298,0.5639097744360902,0.5538847117794486,0.04001656898546958,-0.03071728985860178,0.9230462856481113,0.9403962848768828,-0.5958331031989624,-1.438588263861634,-1.02168049448078,1.017802484046789,1.1313706023356453
23000.0,BASELINE_STATIC,0,4.226,1.108555,37.6558,12.338481,0.0,0.0,-18.991396090399977,88835.24870715734,239961.50000000003,-16.90979575070695,0.5004336498298171,0.5124584073232585,2.766,0.5612,2.116,0.5591,,,,0,none,,,0,0,0.057055429122464814,0.06159765928952508,0.03109196800348272,0.029924847747776595,0.04601519109642999,0.048689523018278044,0.024905120716482917,0.023758070512607265,0.6015037593984962,0.5939849624060151,0.5588972431077694,0.5363408521303258,0.03828160082347482,-0.019127846009926133,0.9262596952635717,0.9624623228875254,1.488538564098565,-0.5055369752531228,-0.5818870256645398,1.119755973321518,1.079325587160123
24000.0,BASELINE_STATIC,0,4.226,1.1873099999999999,41.829800000000006,11.780915,0.0,0.005,-18.732665082113055,86481.59004951574,258057.00000000006,-17.21351355347923,0.4836885537190257,0.5154349537643831,2.766,0.605905,2.177,0.5604399999999999,,,,0,none,,,0,0,0.06350792519566723,0.059823020288439395,0.02966398273128532,0.031983043347876446,0.05076025702188609,0.04757139032479813,0.024003674588032355,0.026072078115135983,0.556390977443609,0.5889724310776943,0.5488721804511278,0.5137844611528822,-0.02987818582565473,0.037618369677933694,0.9419772430625835,0.92749093351227,1.488538564098565,0.27785524397122763,-0.13506092737971503,1.044815984287008,-0.9653097025363523
25000.0,BASELINE_STATIC,0,3.153,1.173085,41.829800000000006,10.44022,0.0,0.005,-18.55859568999533,79352.89743245833,258057.00000000006,-16.991931129338045,0.4872000481347695,0.5038423335016501,1.721,0.59395,2.177,0.5679649999999999,,,,0,none,,,0,0,0.06544789784196298,0.0646038327405591,0.028656024200574587,0.033110471167321305,0.05216003418448019,0.05061563711123187,0.023111636824165328,0.026938622595052884,0.5588972431077694,0.5639097744360902,0.5363408521303258,0.568922305764411,-0.006490225832621962,0.07211752812289213,0.9871032511473166,0.8654671223421587,-1.0970461746416043,0.27785524397122763,0.1655553297351696,1.2467015691967935,-0.2637252242584289
26000.0,BASELINE_STATIC,0,3.316,1.113985,43.23480000000001,11.151806,0.0,0.015,-18.52590333518226,80642.11302943704,250405.0,-17.31008164504401,0.5169115916856336,0.5093057510048555,1.899,0.5658,1.859,0.56895,,,,0,none,,,0,0,0.06332840291940338,0.0665570557770644,0.033234571328584525,0.03218036491725199,0.050100784479132694,0.05224453000346275,0.02694196393810795,0.025723245655113143,0.5714285714285714,0.5588972431077694,0.5964912280701754,0.5839598997493735,0.02485769300169417,-0.01611568354008187,0.951490449510334,0.9682798252184518,-0.7042686234629955,0.5415509957705117,0.22201472917702975,1.3291828585452818,0.6766395312407302
27000.0,BASELINE_STATIC,0,3.71,1.2184,49.8178,12.464676000000003,0.0,0.03,-18.420791152478795,88499.45185362025,250405.0,-17.10406040075161,0.511228419759901,0.48536370931147077,2.511,0.60321,1.93,0.580495,,,,0,none,,,0,0,0.06446517249868518,0.06512678933885774,0.036420028779680945,0.029803080746548652,0.05131333673672022,0.05192087324305264,0.029625137862364637,0.02321784217556297,0.5789473684210527,0.5639097744360902,0.6115288220551378,0.5513784461152882,0.005105384861770719,-0.09991901740149273,0.9898410953942449,0.8183156835717839,0.2451445984043178,1.7770735111403928,0.40354251276416936,1.2687851375834058,0.08411616429204284
28000.0,BASELINE_STATIC,0,3.71,1.214815,49.8178,11.547833,0.0,0.015,-18.288389172803527,82683.70213090668,216530.49999999997,-16.591944790862165,0.46978644641439216,0.5035144520676809,2.511,0.62285,1.93,0.55852,,,,0,none,,,0,0,0.07121672753205184,0.06600830930483377,0.034643157953545674,0.03214853686238044,0.05695117419523412,0.052019819403266804,0.027316258035187682,0.025290873329596692,0.5714285714285714,0.5488721804511278,0.5989974937343359,0.5839598997493735,-0.03795530573192067,-0.03734927071457396,0.9268652406855683,0.927990944286593,0.2451445984043178,1.7770735111403928,0.6321995275348156,1.306010227612156,-1.207604539585584
29000.0,BASELINE_STATIC,0,3.607,1.226345,46.8972,12.28344,0.0,0.005,-18.61511762712011,91569.37213672348,271827.99999999994,-17.285603774463922,0.46007285856448965,0.5058830899280351,1.918,0.6341499999999999,1.896,0.5402,,,,0,none,,,0,0,0.07207263510167067,0.06760715807186392,0.03411261260423818,0.03557931034704253,0.05716013143779204,0.05370434627459231,0.026477444428265537,0.02840236100294689,0.5664160401002506,0.5413533834586466,0.5889724310776943,0.5839598997493735,-0.03196938460711319,0.021045448033191277,0.9380419902296143,0.9587766674368305,-0.003052259088913191,1.2289241782542801,0.06794245835889089,1.373526893816256,-1.0280408089048438
30000.0,BASELINE_STATIC,0,3.607,1.21302,46.8972,13.328559,0.0,0.01,-18.748617828048648,97728.48607675757,289649.0,-17.189513700300108,0.48248984192001176,0.49925166785782277,2.149,0.627115,1.845,0.558215,,,,0,none,,,0,0,0.06959010159202554,0.06587554495306247,0.03569376704401761,0.03424108444164031,0.055356175818010556,0.05287643732178655,0.028359405064878187,0.02718798728007428,0.581453634085213,0.5538847117794486,0.5739348370927319,0.5739348370927319,-0.02742065411932115,-0.0207719409066767,0.9466223420574985,0.9593015049214098,-0.003052259088913191,1.2289241782542801,-0.1626111745283879,1.3004038146685497,-0.8915894592764388
31000.0,BASELINE_STATIC,0,3.54,1.123705,45.147800000000004,12.595961000000003,0.0,0.01,-18.569900622738228,86081.2008541717,289649.0,-16.99588489504755,0.49609706128437786,0.5110939625267766,2.149,0.576965,2.056,0.5788899999999999,,,,0,none,,,0,0,0.06943285163480903,0.06671768955624999,0.0344824795769309,0.031216486512903662,0.05542681071825229,0.053525195005655245,0.027615668208757636,0.025173297826771024,0.5639097744360902,0.5363408521303258,0.5664160401002506,0.5764411027568922,-0.019942352449035625,-0.049711483428238896,0.9608951380415746,0.9052854346874689,-0.1645007003709186,0.9005901225975785,0.14603181370078633,1.3359661500447784,-0.6672577784750708
32000.0,BASELINE_STATIC,0,3.3369999999999997,1.136445,41.894200000000005,11.784999000000001,0.0,0.005,-18.734781387327963,87320.78457908804,248086.50000000003,-16.684607498705816,0.4797992785635436,0.5200307694427345,1.944,0.583615,2.056,0.5333749999999999,,,,0,none,,,0,0,0.06604226013953039,0.06772870426477666,0.030887916484962082,0.035004560275370564,0.0526372578609473,0.05376329926066534,0.024308925836433726,0.027569134722356576,0.5263157894736842,0.5413533834586466,0.5488721804511278,0.543859649122807,0.012606951985104834,0.0624751715644525,0.9751000090204984,0.882396928913717,-0.6536653806731135,0.2899420812778993,-0.13871576723914433,1.3786595829764146,0.3091457546478935
33000.0,BASELINE_STATIC,0,4.285,1.14957,36.600400000000015,11.199037,0.0,0.0,-19.006181326164043,86804.66456077548,241726.50000000003,-17.077242481242003,0.48079098434527,0.5049292909778071,2.152,0.58973,2.026,0.46116,,,,0,none,,,0,0,0.06616044599505816,0.06556238326720165,0.031049295352162314,0.03502867213308625,0.05366167977696925,0.051928135111066996,0.024799834195217727,0.027729417511850006,0.5338345864661654,0.581453634085213,0.5664160401002506,0.5488721804511278,-0.004540311889792211,0.060222445277426255,0.990960418738695,0.8863965848946577,1.6307095795558535,-0.7036184673876139,-0.6074209933648957,1.287179528889819,-0.2052323348967833
34000.0,BASELINE_STATIC,0,4.285,1.148645,36.600400000000015,11.264244000000001,0.0,0.0,-18.835593137819902,79692.26444502,235813.0,-17.216240936369744,0.48171040973108764,0.5032234007154928,2.152,0.585175,2.1,0.5064050000000001,,,,0,none,,,0,0,0.0670041535660426,0.06588550258534136,0.03338341654037324,0.028729500274825685,0.05525961277129698,0.05353610431392159,0.026888900251879528,0.023096188052558544,0.5614035087719298,0.5889724310776943,0.5513784461152882,0.5839598997493735,-0.008417893559954035,-0.0749267061373738,0.9833047517032113,0.8605919720673526,1.6307095795558535,-0.7036184673876139,-0.31281674350721855,1.30082430855679,-0.32155077882481037
35000.0,BASELINE_STATIC,0,2.8810000000000002,1.12302,36.616800000000005,11.162599,0.0,0.0,-18.820672360086593,79092.37945956772,226018.00000000003,-16.885285915087078,0.4851071119162035,0.5114625836388133,1.749,0.569625,2.1,0.56572,,,,0,none,,,0,0,0.06312625496272856,0.06652135020407078,0.03123226930432711,0.027997664539427074,0.05110856973744363,0.053325257671257356,0.024691983178954525,0.021919765290987714,0.5714285714285714,0.5889724310776943,0.5338345864661654,0.5914786967418546,0.026187103394422387,-0.05461098054630234,0.9489623221578196,0.8964338859471895,-1.7524786526819822,-0.7005404529182149,-0.287048696058665,1.3276750728790274,0.7165187552977802
36000.0,BASELINE_STATIC,0,4.218,1.13046,36.616800000000005,11.453418000000001,0.0,0.0,-18.895144580227182,82099.90351996463,226499.00000000006,-16.794285100230695,0.5112306493684424,0.49700517355702045,2.103,0.557885,2.112,0.539175,,,,0,none,,,0,0,0.05659210220286558,0.0656936577340638,0.02995563384093733,0.02906777991755512,0.04548941437117232,0.05210835493690615,0.02391017620910447,0.022892113630001532,0.606516290726817,0.5739348370927319,0.5639097744360902,0.5538847117794486,0.0744285805304925,-0.015042402105290998,0.8614545780348772,0.9703610369890131,1.469261138273848,-0.7005404529182149,-0.41566154295456476,1.292723026525756,2.1636510224108005
37000.0,BASELINE_STATIC,0,4.218,1.090845,35.6332,10.978663000000001,0.0,0.0,-18.81197062530322,77096.27244443307,226499.00000000006,-17.155939959219875,0.5339129304804259,0.4856554848569011,2.156,0.523125,2.112,0.57097,,,,0,none,,,0,0,0.05438365704106536,0.06295503487940943,0.029447489333687616,0.027532695572626338,0.04384728849288894,0.05017710081352201,0.02344116481871021,0.022080077816818935,0.5764411027568922,0.5588972431077694,0.5363408521303258,0.5413533834586466,0.07304817957365024,-0.03360455506084362,0.8638492083315883,0.9349759927115153,1.469261138273848,-0.885146247558625,-0.2720208792256253,1.177075637636015,2.1222421998624026
38000.0,BASELINE_STATIC,0,3.252,1.06176,35.4728,9.549974,0.0,0.0,-18.795989457261907,75660.12725764971,239615.50000000006,-16.94475917267597,0.534972760671656,0.4801494342348785,2.156,0.503155,2.008,0.645325,,,,0,none,,,0,0,0.053639802965276547,0.059984657165798136,0.026566040670175217,0.02764336272423121,0.04276642567760508,0.04691903385005136,0.021031812637647543,0.02237613988613353,0.5538847117794486,0.5588972431077694,0.5238095238095238,0.5363408521303258,0.05584056631118251,0.01987334275232325,0.8942253819508487,0.9610278219475935,-0.8584880300607317,-0.9152507305398391,-0.24442154735885616,1.0516416349176014,1.6060537688597367
39000.0,BASELINE_STATIC,0,3.461,1.061595,40.07040000000001,9.847643,0.0,0.005,-18.700680746438245,81715.71968236894,250319.00000000006,-17.072717938372133,0.5359124014902532,0.47785959692424773,2.142,0.5069450000000001,2.09,0.58108,,,,0,none,,,0,0,0.052542075155659125,0.05776930455669612,0.027904980458418983,0.02775045818500272,0.04186001938343943,0.0450146538632224,0.022250153560085407,0.022360310696589187,0.5513784461152882,0.5714285714285714,0.5664160401002506,0.5413533834586466,0.04738613019497505,-0.0027764092276097185,0.9095154521739677,0.9944625557560768,-0.35486528038999954,-0.05235564977657289,-0.07982427055055394,0.9580910592049565,1.3524403218771683
